cust_id,target
id00739582,0.42
id00739585,0.37
id00739586,0.27
id00739593,0.29
id00739596,0.2
id00739598,0.27
id00739601,0.36
id00739606,0.58
id00739610,0.35
id00739611,0.31
id00739614,0.48
id00739615,0.34
id00739617,0.4
id00739618,0.41
id00739620,0.42
id00739623,0.35
id00739624,0.69
id00739625,0.42
id00739630,0.41
id00739633,0.39
id00739634,0.41
id00739638,0.33
id00739640,0.33
id00739641,0.34
id00739647,0.31
id00739648,0.42
id00739649,0.5
id00739650,0.31
id00739651,0.37
id00739653,0.41
id00739656,0.45
id00739658,0.32
id00739660,0.43
id00739663,0.24
id00739664,0.31
id00739665,0.39
id00739666,0.32
id00739668,0.27
id00739670,0.41
id00739672,0.46
id00739675,0.18
id00739677,0.55
id00739681,0.43
id00739682,0.33
id00739684,0.5
id00739685,0.39
id00739688,0.4
id00739694,0.31
id00739697,0.45
id00739698,0.28
id00739704,0.31
id00739706,0.44
id00739707,0.31
id00739708,0.34
id00739709,0.43
id00739710,0.34
id00739711,0.31
id00739717,0.3
id00739718,0.29
id00739719,0.29
id00739720,0.28
id00739722,0.26
id00739726,0.22
id00739728,0.29
id00739732,0.44
id00739734,0.45
id00739735,0.42
id00739736,0.53
id00739737,0.48
id00739739,0.56
id00739745,0.45
id00739746,0.35
id00739747,0.41
id00739748,0.22
id00739749,0.45
id00739752,0.39
id00739754,0.3
id00739756,0.28
id00739759,0.14
id00739763,0.33
id00739764,0.43
id00739765,0.54
id00739769,0.39
id00739770,0.47
id00739771,0.27
id00739772,0.32
id00739774,0.39
id00739776,0.41
id00739778,0.31
id00739780,0.27
id00739781,0.4
id00739782,0.55
id00739783,0.52
id00739787,0.41
id00739789,0.33
id00739790,0.44
id00739792,0.47
id00739794,0.5
id00739795,0.5
id00739797,0.3
id00739803,0.38
id00739804,0.39
id00739806,0.26
id00739807,0.44
id00739809,0.53
id00739811,0.47
id00739812,0.39
id00739813,0.4
id00739815,0.5
id00739817,0.33
id00739821,0.24
id00739824,0.38
id00739825,0.34
id00739830,0.4
id00739831,0.34
id00739832,0.48
id00739837,0.2
id00739838,0.46
id00739839,0.43
id00739843,0.33
id00739846,0.43
id00739853,0.34
id00739855,0.44
id00739861,0.51
id00739863,0.6
id00739865,0.48
id00739866,0.26
id00739868,0.36
id00739869,0.27
id00739870,0.42
id00739873,0.16
id00739876,0.41
id00739878,0.4
id00739880,0.26
id00739885,0.49
id00739887,0.39
id00739890,0.26
id00739891,0.57
id00739893,0.2
id00739895,0.34
id00739897,0.41
id00739898,0.46
id00739899,0.45
id00739901,0.28
id00739902,0.32
id00739913,0.35
id00739916,0.42
id00739918,0.44
id00739922,0.39
id00739923,0.24
id00739924,0.35
id00739927,0.26
id00739928,0.47
id00739929,0.23
id00739930,0.26
id00739931,0.49
id00739934,0.35
id00739937,0.44
id00739940,0.3
id00739943,0.39
id00739945,0.16
id00739948,0.44
id00739950,0.28
id00739951,0.35
id00739955,0.36
id00739961,0.31
id00739964,0.55
id00739965,0.38
id00739972,0.37
id00739975,0.47
id00739978,0.36
id00739980,0.33
id00739981,0.44
id00739982,0.39
id00739984,0.3
id00739986,0.43
id00739989,0.44
id00739992,0.46
id00739998,0.14
id00740002,0.41
id00740004,0.37
id00740006,0.42
id00740007,0.41
id00740009,0.44
id00740012,0.31
id00740016,0.29
id00740021,0.52
id00740022,0.47
id00740024,0.44
id00740025,0.38
id00740026,0.35
id00740028,0.34
id00740031,0.34
id00740035,0.34
id00740036,0.35
id00740040,0.39
id00740044,0.38
id00740045,0.31
id00740046,0.46
id00740047,0.3
id00740048,0.38
id00740050,0.34
id00740053,0.17
id00740054,0.33
id00740056,0.46
id00740058,0.45
id00740059,0.48
id00740061,0.36
id00740062,0.37
id00740067,0.33
id00740068,0.37
id00740071,0.55
id00740075,0.35
id00740078,0.2
id00740080,0.33
id00740082,0.29
id00740085,0.35
id00740086,0.27
id00740087,0.47
id00740090,0.4
id00740097,0.45
id00740102,0.29
id00740105,0.36
id00740108,0.55
id00740109,0.37
id00740112,0.36
id00740116,0.49
id00740117,0.45
id00740119,0.33
id00740122,0.35
id00740123,0.29
id00740124,0.2
id00740129,0.36
id00740130,0.34
id00740131,0.38
id00740133,0.27
id00740134,0.4
id00740138,0.38
id00740143,0.31
id00740145,0.35
id00740147,0.43
id00740148,0.41
id00740150,0.4
id00740152,0.31
id00740153,0.4
id00740156,0.4
id00740158,0.48
id00740162,0.27
id00740165,0.4
id00740167,0.36
id00740168,0.29
id00740170,0.32
id00740171,0.4
id00740173,0.39
id00740174,0.52
id00740175,0.38
id00740177,0.39
id00740178,0.33
id00740181,0.48
id00740182,0.28
id00740184,0.28
id00740186,0.43
id00740188,0.26
id00740189,0.28
id00740191,0.39
id00740193,0.41
id00740194,0.26
id00740195,0.4
id00740198,0.18
id00740201,0.39
id00740205,0.3
id00740210,0.43
id00740214,0.36
id00740215,0.28
id00740216,0.37
id00740218,0.31
id00740220,0.39
id00740222,0.38
id00740223,0.37
id00740224,0.52
id00740227,0.33
id00740231,0.45
id00740233,0.26
id00740236,0.16
id00740241,0.43
id00740243,0.45
id00740244,0.3
id00740247,0.36
id00740252,0.29
id00740259,0.25
id00740260,0.41
id00740267,0.42
id00740268,0.32
id00740269,0.25
id00740275,0.22
id00740276,0.48
id00740278,0.3
id00740285,0.29
id00740287,0.39
id00740290,0.28
id00740291,0.32
id00740293,0.32
id00740296,0.29
id00740299,0.16
id00740300,0.38
id00740301,0.4
id00740305,0.38
id00740306,0.29
id00740310,0.42
id00740311,0.42
id00740313,0.42
id00740315,0.36
id00740318,0.29
id00740325,0.27
id00740328,0.34
id00740330,0.22
id00740331,0.49
id00740332,0.41
id00740335,0.27
id00740336,0.41
id00740340,0.31
id00740341,0.48
id00740343,0.52
id00740345,0.43
id00740349,0.32
id00740350,0.42
id00740351,0.31
id00740356,0.23
id00740366,0.38
id00740367,0.37
id00740369,0.33
id00740370,0.19
id00740372,0.29
id00740373,0.35
id00740374,0.34
id00740377,0.52
id00740379,0.38
id00740380,0.45
id00740381,0.44
id00740382,0.36
id00740386,0.34
id00740387,0.34
id00740392,0.52
id00740393,0.31
id00740400,0.43
id00740401,0.22
id00740404,0.25
id00740410,0.4
id00740411,0.3
id00740417,0.39
id00740420,0.41
id00740421,0.32
id00740423,0.42
id00740428,0.42
id00740431,0.38
id00740433,0.29
id00740442,0.3
id00740445,0.46
id00740448,0.19
id00740449,0.41
id00740452,0.18
id00740454,0.28
id00740456,0.41
id00740460,0.4
id00740462,0.39
id00740464,0.32
id00740467,0.3
id00740469,0.21
id00740473,0.49
id00740474,0.51
id00740476,0.38
id00740482,0.48
id00740485,0.35
id00740486,0.32
id00740492,0.39
id00740507,0.36
id00740508,0.29
id00740509,0.37
id00740511,0.48
id00740512,0.48
id00740513,0.46
id00740514,0.47
id00740517,0.46
id00740519,0.32
id00740520,0.47
id00740522,0.33
id00740530,0.15
id00740533,0.4
id00740536,0.11
id00740538,0.3
id00740539,0.26
id00740548,0.34
id00740551,0.41
id00740558,0.31
id00740559,0.41
id00740560,0.48
id00740561,0.43
id00740566,0.2
id00740567,0.4
id00740568,0.4
id00740570,0.35
id00740574,0.43
id00740575,0.41
id00740577,0.38
id00740578,0.45
id00740579,0.37
id00740586,0.38
id00740588,0.34
id00740589,0.49
id00740591,0.33
id00740599,0.46
id00740600,0.38
id00740601,0.35
id00740604,0.25
id00740607,0.19
id00740608,0.26
id00740609,0.39
id00740610,0.55
id00740611,0.4
id00740612,0.34
id00740616,0.41
id00740617,0.21
id00740620,0.54
id00740623,0.41
id00740626,0.47
id00740628,0.25
id00740629,0.48
id00740635,0.5
id00740638,0.41
id00740640,0.38
id00740641,0.29
id00740642,0.3
id00740645,0.24
id00740646,0.31
id00740647,0.51
id00740649,0.43
id00740650,0.54
id00740651,0.44
id00740652,0.39
id00740653,0.3
id00740654,0.33
id00740656,0.42
id00740657,0.4
id00740662,0.46
id00740663,0.42
id00740665,0.38
id00740667,0.41
id00740671,0.32
id00740674,0.52
id00740677,0.26
id00740680,0.47
id00740681,0.27
id00740682,0.44
id00740686,0.51
id00740689,0.32
id00740690,0.41
id00740693,0.34
id00740695,0.36
id00740700,0.53
id00740702,0.49
id00740703,0.37
id00740706,0.44
id00740709,0.26
id00740711,0.32
id00740713,0.41
id00740720,0.27
id00740721,0.51
id00740722,0.34
id00740723,0.3
id00740725,0.41
id00740733,0.34
id00740734,0.25
id00740736,0.31
id00740738,0.35
id00740739,0.12
id00740742,0.39
id00740745,0.44
id00740746,0.46
id00740747,0.41
id00740748,0.47
id00740749,0.34
id00740753,0.4
id00740755,0.38
id00740757,0.31
id00740758,0.42
id00740760,0.29
id00740767,0.37
id00740770,0.35
id00740776,0.45
id00740777,0.39
id00740778,0.3
id00740781,0.38
id00740782,0.3
id00740783,0.4
id00740786,0.37
id00740788,0.44
id00740789,0.09
id00740790,0.57
id00740791,0.42
id00740792,0.42
id00740795,0.45
id00740797,0.44
id00740800,0.34
id00740801,0.37
id00740802,0.23
id00740804,0.23
id00740808,0.24
id00740811,0.38
id00740812,0.26
id00740813,0.34
id00740815,0.2
id00740816,0.36
id00740822,0.12
id00740827,0.36
id00740831,0.39
id00740832,0.35
id00740833,0.38
id00740840,0.38
id00740841,0.17
id00740842,0.38
id00740843,0.28
id00740844,0.27
id00740845,0.42
id00740846,0.32
id00740847,0.14
id00740851,0.39
id00740857,0.28
id00740858,0.42
id00740859,0.28
id00740861,0.33
id00740865,0.45
id00740866,0.47
id00740869,0.33
id00740872,0.44
id00740873,0.44
id00740874,0.43
id00740875,0.37
id00740876,0.39
id00740877,0.11
id00740879,0.29
id00740883,0.23
id00740884,0.23
id00740885,0.37
id00740886,0.28
id00740888,0.39
id00740891,0.08
id00740893,0.36
id00740895,0.3
id00740899,0.43
id00740904,0.35
id00740907,0.3
id00740908,0.27
id00740917,0.41
id00740918,0.28
id00740925,0.35
id00740927,0.24
id00740930,0.45
id00740932,0.39
id00740935,0.49
id00740936,0.26
id00740938,0.39
id00740941,0.44
id00740942,0.22
id00740946,0.35
id00740949,0.24
id00740952,0.32
id00740953,0.47
id00740955,0.39
id00740960,0.17
id00740962,0.46
id00740964,0.22
id00740965,0.4
id00740966,0.39
id00740968,0.25
id00740969,0.34
id00740971,0.48
id00740975,0.29
id00740977,0.45
id00740978,0.22
id00740984,0.48
id00740985,0.32
id00740992,0.51
id00740993,0.34
id00740995,0.19
id00740997,0.39
id00740998,0.27
id00741002,0.37
id00741007,0.36
id00741010,0.2
id00741013,0.33
id00741019,0.53
id00741021,0.47
id00741022,0.44
id00741030,0.46
id00741031,0.31
id00741035,0.27
id00741038,0.3
id00741043,0.18
id00741046,0.43
id00741050,0.36
id00741052,0.57
id00741053,0.43
id00741057,0.44
id00741058,0.41
id00741060,0.28
id00741061,0.46
id00741062,0.51
id00741064,0.37
id00741066,0.35
id00741070,0.3
id00741073,0.31
id00741074,0.33
id00741076,0.27
id00741077,0.42
id00741081,0.38
id00741082,0.42
id00741083,0.46
id00741084,0.4
id00741087,0.34
id00741088,0.36
id00741089,0.33
id00741090,0.46
id00741091,0.35
id00741092,0.4
id00741094,0.29
id00741095,0.59
id00741096,0.32
id00741105,0.47
id00741106,0.39
id00741111,0.32
id00741113,0.38
id00741116,0.26
id00741119,0.43
id00741121,0.33
id00741123,0.35
id00741124,0.19
id00741126,0.38
id00741128,0.53
id00741130,0.36
id00741131,0.32
id00741135,0.33
id00741137,0.24
id00741141,0.43
id00741142,0.36
id00741144,0.55
id00741147,0.29
id00741148,0.3
id00741152,0.25
id00741154,0.35
id00741155,0.32
id00741156,0.43
id00741157,0.14
id00741160,0.28
id00741162,0.3
id00741163,0.28
id00741165,0.3
id00741166,0.31
id00741171,0.39
id00741172,0.46
id00741173,0.26
id00741175,0.5
id00741177,0.06
id00741178,0.35
id00741180,0.38
id00741183,0.5
id00741185,0.35
id00741189,0.5
id00741190,0.46
id00741195,0.32
id00741197,0.24
id00741198,0.45
id00741206,0.53
id00741209,0.35
id00741211,0.25
id00741213,0.19
id00741214,0.2
id00741216,0.34
id00741218,0.43
id00741220,0.51
id00741222,0.37
id00741223,0.34
id00741224,0.45
id00741229,0.35
id00741230,0.28
id00741231,0.41
id00741234,0.28
id00741235,0.22
id00741237,0.28
id00741241,0.41
id00741246,0.39
id00741247,0.15
id00741249,0.39
id00741252,0.36
id00741253,0.39
id00741255,0.47
id00741256,0.36
id00741260,0.4
id00741266,0.3
id00741267,0.29
id00741271,0.24
id00741273,0.28
id00741274,0.4
id00741279,0.35
id00741282,0.33
id00741283,0.33
id00741290,0.44
id00741296,0.49
id00741297,0.32
id00741302,0.42
id00741303,0.49
id00741305,0.46
id00741307,0.21
id00741314,0.17
id00741319,0.47
id00741320,0.42
id00741321,0.48
id00741323,0.18
id00741324,0.07
id00741325,0.13
id00741329,0.23
id00741337,0.12
id00741340,0.38
id00741342,0.31
id00741344,0.35
id00741345,0.3
id00741346,0.12
id00741347,0.16
id00741350,0.15
id00741351,0.19
id00741352,0.08
id00741353,0.48
id00741354,0.1
id00741358,0.26
id00741359,0.29
id00741360,0.08
id00741364,0.31
id00741365,0.32
id00741366,0.27
id00741367,0.05
id00741368,0.15
id00741369,0.05
id00741373,0.35
id00741376,0.28
id00741378,0.25
id00741379,0.33
id00741380,0.04
id00741386,0.13
id00741387,0.13
id00741389,0.45
id00741392,0.08
id00741393,0.21
id00741396,0.18
id00741404,0.05
id00741407,0.13
id00741411,0.1
id00741413,0.06
id00741414,0.33
id00741415,0.16
id00741416,0.34
id00741418,0.11
id00741422,0.19
id00741424,0.48
id00741427,0.3
id00741428,0.13
id00741430,0.08
id00741433,0.3
id00741434,0.06
id00741435,0.27
id00741437,0.17
id00741440,0.18
id00741441,0.08
id00741445,0.12
id00741446,0.22
id00741449,0.14
id00741451,0.16
id00741454,0.05
id00741456,0.23
id00741459,0.16
id00741460,0.05
id00741461,0.36
id00741464,0.42
id00741465,0.32
id00741467,0.28
id00741468,0.11
id00741470,0.4
id00741473,0.1
id00741474,0.48
id00741478,0.25
id00741479,0.17
id00741481,0.1
id00741483,0.37
id00741484,0.34
id00741485,0.18
id00741486,0.14
id00741488,0.39
id00741494,0.36
id00741498,0.16
id00741506,0.35
id00741509,0.26
id00741510,0.33
id00741512,0.11
id00741513,0.31
id00741514,0.2
id00741516,0.16
id00741517,0.12
id00741519,0.2
id00741523,0.1
id00741524,0.36
id00741529,0.26
id00741530,0.13
id00741532,0.13
id00741533,0.03
id00741534,0.27
id00741535,0.17
id00741536,0.29
id00741537,0.1
id00741539,0.2
id00741540,0.12
id00741541,0.07
id00741543,0.04
id00741544,0.22
id00741545,0.29
id00741546,0.32
id00741549,0.3
id00741551,0.31
id00741552,0.26
id00741553,0.06
id00741554,0.17
id00741556,0.11
id00741557,0.26
id00741558,0.1
id00741560,0.29
id00741561,0.1
id00741564,0.17
id00741566,0.28
id00741567,0.22
id00741572,0.25
id00741573,0.22
id00741576,0.23
id00741581,0.17
id00741582,0.36
id00741583,0.3
id00741587,0.29
id00741589,0.19
id00741591,0.2
id00741592,0.21
id00741593,0.3
id00741595,0.23
id00741596,0.09
id00741597,0.14
id00741600,0.06
id00741601,0.2
id00741604,0.12
id00741605,0.14
id00741606,0.15
id00741607,0.31
id00741608,0.43
id00741610,0.08
id00741612,0.29
id00741613,0.1
id00741614,0.46
id00741616,0.15
id00741617,0.14
id00741619,0.43
id00741620,0.03
id00741621,0.2
id00741622,0.13
id00741626,0.29
id00741627,0.13
id00741628,0.25
id00741629,0.24
id00741630,0.19
id00741633,0.15
id00741635,0.2
id00741639,0.29
id00741643,0.12
id00741644,0.18
id00741646,0.43
id00741657,0.43
id00741658,0.16
id00741659,0.21
id00741666,0.3
id00741668,0.1
id00741669,0.05
id00741670,0.39
id00741676,0.12
id00741680,0.4
id00741681,0.13
id00741684,0.31
id00741688,0.0
id00741689,0.37
id00741691,0.13
id00741693,0.12
id00741694,0.44
id00741699,0.12
id00741706,0.19
id00741712,0.11
id00741713,0.12
id00741715,0.3
id00741720,0.12
id00741725,0.15
id00741729,0.14
id00741732,0.42
id00741733,0.52
id00741734,0.25
id00741736,0.06
id00741738,0.15
id00741739,0.3
id00741741,0.38
id00741742,0.54
id00741744,0.4
id00741745,0.12
id00741746,0.42
id00741747,0.29
id00741749,0.3
id00741751,0.15
id00741752,0.32
id00741753,0.17
id00741757,0.39
id00741759,0.29
id00741761,0.43
id00741763,0.2
id00741764,0.08
id00741765,0.19
id00741767,0.35
id00741768,0.26
id00741769,0.24
id00741771,0.27
id00741775,0.37
id00741776,0.16
id00741780,0.08
id00741783,0.34
id00741786,0.15
id00741787,0.35
id00741795,0.19
id00741802,0.32
id00741804,0.17
id00741809,0.43
id00741812,0.28
id00741814,0.15
id00741819,0.37
id00741821,0.3
id00741823,0.29
id00741827,0.42
id00741830,0.13
id00741831,0.1
id00741833,0.16
id00741835,0.05
id00741837,0.15
id00741839,0.19
id00741840,0.46
id00741842,0.17
id00741848,0.28
id00741849,0.12
id00741854,0.32
id00741856,0.41
id00741858,0.26
id00741860,0.39
id00741861,0.13
id00741862,0.33
id00741863,0.21
id00741865,0.14
id00741868,0.11
id00741870,0.26
id00741873,0.32
id00741874,0.12
id00741878,0.31
id00741881,0.31
id00741884,0.33
id00741886,0.08
id00741889,0.24
id00741891,0.25
id00741893,0.49
id00741895,0.32
id00741896,0.34
id00741897,0.2
id00741900,0.41
id00741901,0.24
id00741905,0.37
id00741907,0.38
id00741910,0.32
id00741915,0.28
id00741916,0.22
id00741918,0.35
id00741919,0.35
id00741921,0.4
id00741927,0.39
id00741929,0.33
id00741933,0.36
id00741937,0.3
id00741941,0.13
id00741943,0.29
id00741944,0.28
id00741946,0.31
id00741947,0.24
id00741950,0.18
id00741955,0.05
id00741959,0.15
id00741961,0.11
id00741963,0.14
id00741966,0.18
id00741972,0.3
id00741975,0.37
id00741977,0.14
id00741979,0.24
id00741983,0.19
id00741984,0.29
id00741987,0.11
id00741990,0.24
id00741992,0.24
id00741994,0.04
id00742000,0.42
id00742003,0.1
id00742004,0.09
id00742005,0.42
id00742006,0.35
id00742007,0.28
id00742012,0.13
id00742013,0.3
id00742014,0.26
id00742016,0.44
id00742018,0.19
id00742019,0.23
id00742020,0.09
id00742021,0.28
id00742024,0.28
id00742027,0.22
id00742029,0.36
id00742030,0.19
id00742031,0.03
id00742032,0.29
id00742037,0.3
id00742038,0.28
id00742044,0.29
id00742052,0.4
id00742055,0.32
id00742059,0.21
id00742062,0.41
id00742063,0.32
id00742064,0.34
id00742068,0.23
id00742069,0.23
id00742070,0.06
id00742072,0.39
id00742076,0.3
id00742078,0.09
id00742081,0.46
id00742085,0.24
id00742089,0.22
id00742091,0.24
id00742100,0.18
id00742102,0.2
id00742107,0.32
id00742109,0.1
id00742110,0.17
id00742112,0.07
id00742117,0.15
id00742119,0.31
id00742120,0.09
id00742129,0.15
id00742131,0.36
id00742132,0.14
id00742134,0.29
id00742135,0.37
id00742136,0.43
id00742139,0.21
id00742140,0.08
id00742141,0.14
id00742146,0.37
id00742148,0.33
id00742149,0.32
id00742150,0.22
id00742151,0.29
id00742155,0.34
id00742157,0.41
id00742159,0.17
id00742161,0.36
id00742162,0.2
id00742164,0.38
id00742169,0.23
id00742173,0.46
id00742175,0.06
id00742176,0.29
id00742177,0.53
id00742178,0.49
id00742180,0.17
id00742182,0.32
id00742184,0.31
id00742186,0.11
id00742187,0.13
id00742193,0.51
id00742195,0.45
id00742197,0.11
id00742200,0.06
id00742201,0.37
id00742206,0.33
id00742211,0.14
id00742215,0.39
id00742216,0.35
id00742219,0.37
id00742225,0.47
id00742226,0.27
id00742227,0.38
id00742229,0.17
id00742233,0.37
id00742236,0.53
id00742238,0.31
id00742240,0.36
id00742244,0.34
id00742245,0.21
id00742248,0.34
id00742250,0.19
id00742255,0.16
id00742256,0.16
id00742259,0.42
id00742262,0.18
id00742263,0.49
id00742265,0.24
id00742266,0.48
id00742267,0.36
id00742269,0.4
id00742272,0.32
id00742274,0.15
id00742275,0.4
id00742277,0.43
id00742279,0.23
id00742281,0.31
id00742284,0.25
id00742287,0.08
id00742289,0.29
id00742290,0.33
id00742292,0.42
id00742300,0.26
id00742301,0.02
id00742302,0.28
id00742303,0.4
id00742308,0.1
id00742309,0.45
id00742312,0.31
id00742314,0.21
id00742316,0.47
id00742317,0.39
id00742321,0.24
id00742322,0.32
id00742323,0.21
id00742325,0.41
id00742328,0.34
id00742330,0.33
id00742335,0.07
id00742337,0.24
id00742338,0.32
id00742339,0.11
id00742344,0.17
id00742347,0.31
id00742349,0.25
id00742350,0.31
id00742352,0.15
id00742356,0.44
id00742357,0.24
id00742358,0.19
id00742364,0.23
id00742370,0.48
id00742372,0.23
id00742379,0.13
id00742385,0.12
id00742387,0.26
id00742389,0.2
id00742391,0.39
id00742393,0.25
id00742395,0.17
id00742400,0.34
id00742403,0.31
id00742405,0.4
id00742407,0.12
id00742408,0.13
id00742411,0.2
id00742412,0.1
id00742413,0.32
id00742415,0.37
id00742417,0.34
id00742418,0.33
id00742421,0.47
id00742423,0.26
id00742424,0.13
id00742428,0.08
id00742431,0.32
id00742432,0.13
id00742434,0.24
id00742437,0.34
id00742440,0.28
id00742441,0.29
id00742443,0.11
id00742454,0.13
id00742455,0.29
id00742456,0.29
id00742457,0.32
id00742460,0.11
id00742461,0.43
id00742468,0.21
id00742472,0.14
id00742473,0.21
id00742481,0.2
id00742483,0.17
id00742484,0.14
id00742487,0.29
id00742489,0.38
id00742490,0.35
id00742491,0.18
id00742492,0.32
id00742493,0.41
id00742494,0.37
id00742498,0.3
id00742503,0.43
id00742504,0.09
id00742506,0.16
id00742509,0.35
id00742511,0.41
id00742515,0.37
id00742517,0.33
id00742522,0.23
id00742523,0.25
id00742524,0.26
id00742526,0.25
id00742527,0.32
id00742530,0.55
id00742531,0.08
id00742535,0.3
id00742542,0.32
id00742545,0.32
id00742547,0.54
id00742553,0.26
id00742559,0.33
id00742560,0.16
id00742562,0.37
id00742563,0.21
id00742565,0.32
id00742568,0.15
id00742569,0.42
id00742570,0.39
id00742571,0.27
id00742572,0.1
id00742573,0.09
id00742575,0.09
id00742578,0.16
id00742580,0.22
id00742584,0.25
id00742585,0.46
id00742587,0.3
id00742588,0.39
id00742589,0.1
id00742590,0.32
id00742593,0.17
id00742594,0.19
id00742595,0.37
id00742597,0.33
id00742602,0.35
id00742604,0.23
id00742605,0.36
id00742607,0.43
id00742611,0.32
id00742613,0.14
id00742614,0.05
id00742615,0.08
id00742617,0.09
id00742619,0.13
id00742620,0.34
id00742621,0.21
id00742624,0.14
id00742626,0.12
id00742630,0.31
id00742631,0.18
id00742634,0.25
id00742635,0.41
id00742641,0.1
id00742644,0.28
id00742645,0.11
id00742647,0.29
id00742649,0.32
id00742650,0.18
id00742653,0.14
id00742656,0.32
id00742661,0.33
id00742663,0.26
id00742667,0.1
id00742672,0.29
id00742675,0.37
id00742676,0.24
id00742680,0.36
id00742684,0.32
id00742685,0.33
id00742688,0.18
id00742690,0.11
id00742693,0.31
id00742694,0.25
id00742696,0.2
id00742701,0.43
id00742703,0.15
id00742704,0.15
id00742708,0.17
id00742711,0.17
id00742716,0.39
id00742718,0.25
id00742721,0.22
id00742723,0.1
id00742724,0.3
id00742725,0.33
id00742726,0.11
id00742727,0.11
id00742735,0.33
id00742738,0.62
id00742740,0.35
id00742742,0.31
id00742744,0.33
id00742745,0.37
id00742752,0.18
id00742753,0.1
id00742754,0.35
id00742755,0.34
id00742758,0.35
id00742759,0.39
id00742760,0.43
id00742762,0.31
id00742766,0.1
id00742767,0.27
id00742768,0.32
id00742775,0.19
id00742776,0.21
id00742777,0.12
id00742780,0.15
id00742782,0.12
id00742785,0.11
id00742786,0.08
id00742787,0.21
id00742789,0.13
id00742790,0.14
id00742794,0.29
id00742795,0.07
id00742796,0.18
id00742800,0.31
id00742804,0.32
id00742807,0.27
id00742809,0.34
id00742813,0.08
id00742817,0.2
id00742820,0.24
id00742822,0.35
id00742828,0.04
id00742829,0.12
id00742835,0.22
id00742836,0.12
id00742840,0.17
id00742844,0.3
id00742846,0.46
id00742847,0.29
id00742848,0.32
id00742851,0.32
id00742853,0.41
id00742855,0.03
id00742857,0.29
id00742858,0.24
id00742860,0.08
id00742862,0.14
id00742863,0.12
id00742865,0.16
id00742873,0.42
id00742876,0.11
id00742877,0.11
id00742879,0.33
id00742881,0.19
id00742883,0.06
id00742884,0.27
id00742885,0.3
id00742887,0.2
id00742888,0.21
id00742889,0.32
id00742891,0.33
id00742897,0.39
id00742900,0.22
id00742901,0.34
id00742902,0.15
id00742903,0.33
id00742906,0.1
id00742908,0.44
id00742909,0.13
id00742910,0.15
id00742912,0.16
id00742913,0.29
id00742918,0.14
id00742919,0.14
id00742921,0.16
id00742928,0.27
id00742936,0.36
id00742937,0.11
id00742941,0.23
id00742950,0.13
id00742952,0.1
id00742953,0.22
id00742958,0.41
id00742960,0.46
id00742967,0.34
id00742974,0.07
id00742976,0.27
id00742977,0.03
id00742978,0.13
id00742979,0.18
id00742980,0.21
id00742981,0.15
id00742983,0.38
id00742986,0.14
id00742990,0.09
id00742993,0.16
id00742997,0.22
id00742999,0.1
id00743000,0.31
id00743006,0.21
id00743007,0.43
id00743010,0.39
id00743011,0.16
id00743013,0.34
id00743015,0.43
id00743020,0.23
id00743021,0.1
id00743024,0.16
id00743031,0.22
id00743032,0.24
id00743035,0.07
id00743036,0.11
id00743037,0.1
id00743039,0.11
id00743044,0.22
id00743048,0.28
id00743051,0.11
id00743052,0.15
id00743053,0.19
id00743054,0.38
id00743077,0.2
id00743078,0.21
id00743079,0.09
id00743080,0.26
id00743081,0.24
id00743085,0.18
id00743086,0.11
id00743087,0.33
id00743088,0.07
id00743093,0.1
id00743095,0.03
id00743096,0.31
id00743104,0.2
id00743107,0.16
id00743110,0.4
id00743112,0.44
id00743115,0.51
id00743116,0.16
id00743118,0.21
id00743119,0.36
id00743122,0.06
id00743127,0.18
id00743128,0.15
id00743129,0.19
id00743132,0.11
id00743134,0.15
id00743137,0.29
id00743142,0.18
id00743146,0.11
id00743147,0.13
id00743149,0.38
id00743153,0.27
id00743154,0.09
id00743163,0.17
id00743170,0.12
id00743171,0.16
id00743181,0.04
id00743182,0.14
id00743183,0.43
id00743184,0.1
id00743185,0.18
id00743186,0.13
id00743187,0.23
id00743188,0.3
id00743193,0.04
id00743194,0.04
id00743196,0.24
id00743197,0.33
id00743201,0.08
id00743202,0.21
id00743203,0.12
id00743212,0.32
id00743214,0.15
id00743218,0.09
id00743220,0.22
id00743221,0.23
id00743224,0.16
id00743225,0.26
id00743227,0.16
id00743228,0.14
id00743230,0.15
id00743233,0.12
id00743234,0.16
id00743235,0.24
id00743238,0.19
id00743239,0.16
id00743242,0.34
id00743243,0.46
id00743246,0.16
id00743248,0.19
id00743249,0.25
id00743252,0.09
id00743256,0.17
id00743257,0.22
id00743258,0.2
id00743259,0.51
id00743260,0.36
id00743263,0.27
id00743265,0.23
id00743266,0.16
id00743269,0.32
id00743271,0.34
id00743273,0.27
id00743275,0.39
id00743277,0.26
id00743278,0.18
id00743281,0.43
id00743283,0.43
id00743284,0.31
id00743292,0.17
id00743294,0.19
id00743295,0.29
id00743296,0.32
id00743301,0.5
id00743303,0.13
id00743304,0.34
id00743305,0.25
id00743306,0.28
id00743307,0.26
id00743308,0.38
id00743311,0.28
id00743312,0.19
id00743314,0.18
id00743316,0.32
id00743317,0.2
id00743319,0.17
id00743320,0.21
id00743321,0.24
id00743322,0.21
id00743324,0.31
id00743325,0.37
id00743327,0.36
id00743332,0.14
id00743333,0.22
id00743336,0.42
id00743343,0.42
id00743344,0.4
id00743347,0.32
id00743352,0.27
